x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1.5533,-2056.60687,1000.48783,-155.10655,0,KTH Biblioteket,0.9003,-1.59409,5472.19007,-89183.46759,FALSE,FALSE,-3.1066
1.71683,917.36816,1000.57561,-171.18979,0,Entrée,1.83831,-3.69427,5475.7618,-89186.8163,TRUE,FALSE,-3.43366
0.21105,560.50093,1000.46375,-20.88435,0,Slussen,0.33171,0.58713,5479.55506,-89185.83523,FALSE,FALSE,-0.4221
1.37111,1365.9514,1000.90853,-136.86197,0,Lindstedsvägen 24,2.46804,-1.49045,5473.71298,-89186.42624,TRUE,FALSE,-2.74222
-0.18263,453.42247,1001.04879,18.82236,0,Slussen,-2.7916,-0.05368,5472.7056,-89186.4368,FALSE,FALSE,0.36526
-0.7659,599.2429,1000.57979,76.76982,0,Entrée,0.04109,0.43715,5473.69979,-89186.47172,FALSE,FALSE,1.53179
0.13773,1018.97848,1000.69635,-13.49969,0,Brinnelvägen 8,-0.38708,-0.58245,5477.10705,-89188.09317,TRUE,FALSE,-0.27546
-0.87612,-994.08362,1000.48181,88.0832,0,Entrée,-2.8691,0.81114,5475.63831,-89186.40246,FALSE,FALSE,1.75224
-0.29613,-489.20265,1000.92767,30.03817,0,Slussen,-1.9368,1.09375,5474.12205,-89185.99021,FALSE,FALSE,0.59226
1.5226,-709.61853,1000.38287,-152.05185,0,Entrée,1.56727,-2.67912,5476.55772,-89187.56168,FALSE,FALSE,-3.0452
2.93095,-1386.57778,1000.6034,-292.89956,0,Lindstedsvägen 24,1.26902,-0.80484,5473.22198,-89184.41145,TRUE,FALSE,-5.8619
2.12375,470.49557,1000.61942,-211.90913,0,Slussen,3.71507,-3.38148,5475.49686,-89184.40851,TRUE,FALSE,-4.2475
1.7985,-468.17349,1000.75909,-179.56823,0,Slussen,1.13673,-3.4407,5473.96509,-89184.48997,TRUE,FALSE,-3.597
1.67365,1329.25108,1000.69836,-167.14264,0,Brinnelvägen 8,1.82478,-3.50707,5476.15594,-89187.29164,TRUE,FALSE,-3.34729
0.69944,-1066.58475,1000.62505,-69.40903,0,Brinnelvägen 8,-0.66656,-1.71032,5475.31783,-89186.79938,FALSE,FALSE,-1.39887
1.98886,-368.71306,1000.73828,-198.51269,0,Slussen,2.3875,-2.6501,5474.89778,-89186.24914,TRUE,FALSE,-3.97771
0.23771,1958.99568,1000.87241,-23.53723,0,KTH Biblioteket,-2.00732,0.7301,5473.83501,-89187.26278,TRUE,FALSE,-0.47542
1.58282,816.47986,1000.49649,-157.94979,0,Entrée,-0.0434,-1.88372,5474.7249,-89186.0822,TRUE,FALSE,-3.16563
-0.27377,-106.97547,1000.23188,27.59811,0,N/A,0.64902,0.50486,5480.87933,-89184.50155,FALSE,FALSE,0.54753
1.26895,273.8224,1000.80194,-126.63733,0,N/A,2.12958,-1.48989,5476.00283,-89186.71081,TRUE,FALSE,-2.5379
-1.17546,705.15502,1000.54458,117.7042,0,Entrée,-1.99976,1.13944,5474.57622,-89187.04852,FALSE,FALSE,2.35092
0.96799,-1097.21304,1000.73338,-96.49343,0,Brinnelvägen 8,0.76743,-1.15602,5478.32477,-89184.51808,FALSE,FALSE,-1.93599
0.1656,1022.27439,1000.51349,-16.32385,0,Brinnelvägen 8,-1.27214,-3.21666,5477.5076,-89189.67296,TRUE,FALSE,-0.33121
0.68544,183.36049,1000.63658,-68.2594,0,N/A,2.19977,0.84834,5472.48677,-89187.95888,FALSE,FALSE,-1.37089
-0.66764,358.76119,1000.57471,67.00882,0,Slussen,-1.72345,-0.84858,5475.11542,-89185.02108,FALSE,FALSE,1.33529
0.89251,-1224.46721,1001.0165,-88.69962,0,Brinnelvägen 8,-0.10456,-0.92834,5473.43862,-89186.94429,FALSE,FALSE,-1.78502
-0.25851,943.12124,1000.11346,25.96345,0,Brinnelvägen 8,-0.70458,-1.85779,5473.38619,-89185.94402,FALSE,FALSE,0.51702
1.18616,-1698.55464,1000.41727,-118.532,0,Östra stationen,0.81468,0.07342,5476.02492,-89186.84036,FALSE,FALSE,-2.37231
2.51913,846.29969,1000.47359,-251.86139,0,Slussen,1.6523,-2.98649,5473.0123,-89184.84528,TRUE,FALSE,-5.03827
1.36016,98.63163,1000.55419,-135.75111,0,N/A,2.0798,-0.89694,5473.83186,-89186.51732,TRUE,FALSE,-2.72031
1.21493,-737.01559,1000.73226,-121.23494,0,Entrée,1.77884,-0.60447,5476.59652,-89186.20353,FALSE,FALSE,-2.42986
1.79845,-191.78181,1000.47004,-179.67446,0,N/A,2.16152,-0.40714,5478.3554,-89186.03343,TRUE,FALSE,-3.59691
0.37521,-54.37077,1000.54996,-37.31765,0,N/A,1.68495,-2.966,5474.77173,-89186.74411,FALSE,FALSE,-0.75043
0.11694,1184.32853,1000.55587,-11.34915,0,Brinnelvägen 8,3.26971,0.84867,5475.00101,-89185.35644,TRUE,FALSE,-0.23387
1.34512,-804.79498,1000.37781,-134.42566,0,Entrée,2.53872,-0.75018,5472.53042,-89188.48691,FALSE,FALSE,-2.69023
0.59052,-210.68654,1000.60201,-58.91996,0,N/A,3.39305,1.11924,5474.34479,-89185.74562,FALSE,FALSE,-1.18104
1.24536,278.48682,1000.65322,-124.29798,0,N/A,1.27259,-1.81594,5479.8669,-89184.87975,TRUE,FALSE,-2.49073
1.29221,-200.83142,1000.73897,-128.9615,0,N/A,2.04789,-1.77566,5478.30438,-89186.90071,TRUE,FALSE,-2.58442
0.73409,598.74499,1000.67949,-73.02967,0,Slussen,2.49534,-1.73674,5475.05012,-89185.95678,TRUE,FALSE,-1.46818
0.78277,1808.09993,1000.73632,-78.22616,0,Östra stationen,1.00547,-1.80358,5474.29938,-89183.08385,TRUE,FALSE,-1.56555
0.91304,-836.08673,1000.97388,-90.76705,0,Entrée,-1.16854,1.21778,5473.43764,-89187.07684,FALSE,FALSE,-1.82608
0.40126,584.78894,1000.66368,-39.90691,0,Slussen,1.70367,0.56281,5475.70293,-89184.40082,FALSE,FALSE,-0.80252
1.78637,-888.92145,1000.3864,-178.45268,0,Entrée,1.73515,-3.38492,5475.40769,-89182.68234,FALSE,FALSE,-3.57274
1.57405,620.77731,1000.57885,-157.09662,0,Slussen,1.98139,-1.54993,5474.55802,-89185.53172,TRUE,FALSE,-3.1481
-0.02374,-497.12049,1000.51815,2.59893,0,Slussen,2.68351,0.19631,5473.45225,-89185.43297,FALSE,FALSE,0.04747
0.82169,1570.86638,1000.65489,-81.96517,0,Lindstedsvägen 24,0.73451,0.03299,5477.77499,-89185.59674,TRUE,FALSE,-1.64338
1.48865,88.11512,1000.43469,-148.62031,0,N/A,3.31003,-1.67959,5474.91339,-89186.54539,TRUE,FALSE,-2.97729
0.91163,538.51504,1000.77681,-90.79482,0,Slussen,0.96332,1.05888,5475.42576,-89183.16875,TRUE,FALSE,-1.82326
-0.60709,-195.56417,1000.59579,61.05122,0,N/A,-0.63701,-0.0422,5479.48729,-89188.94729,FALSE,FALSE,1.21417
2.12709,-804.59837,1000.40759,-212.50143,0,Entrée,1.49809,-1.07082,5473.30778,-89186.08597,TRUE,FALSE,-4.25418
1.17534,301.15171,1001.09275,-117.05186,0,N/A,1.24604,-2.43699,5474.15212,-89185.6508,TRUE,FALSE,-2.35068
0.69928,534.18394,1000.40983,-69.71764,0,Slussen,0.47747,-0.90479,5477.28819,-89185.05996,TRUE,FALSE,-1.39856
2.36828,-1442.65703,1000.77008,-236.48281,0,Lindstedsvägen 24,3.09276,-1.02335,5478.74541,-89187.24001,FALSE,FALSE,-4.73655
-0.01879,-457.37918,1000.47623,2.11131,0,Slussen,1.7061,-2.8204,5472.56245,-89187.30463,FALSE,FALSE,0.03759
2.01175,-727.85108,1000.74473,-200.86627,0,Entrée,2.71333,-1.93277,5475.69531,-89183.70194,TRUE,FALSE,-4.0235
0.82619,-560.63382,1000.74804,-82.29989,0,Slussen,1.08783,-0.655,5472.68238,-89183.02315,FALSE,FALSE,-1.65238
2.37077,-963.22867,1001.1779,-236.55248,0,Brinnelvägen 8,2.3906,-3.98841,5476.8042,-89185.98987,TRUE,FALSE,-4.74154
1.28648,-5.67098,1000.55343,-128.4489,0,N/A,1.95298,1.71056,5473.70537,-89184.46641,TRUE,FALSE,-2.57296
-0.39208,1350.90396,1000.65302,39.50153,0,Lindstedsvägen 24,-0.80485,0.04823,5478.45236,-89186.62057,FALSE,FALSE,0.78415
-1.46333,1560.82595,1000.32933,146.58221,0,Östra stationen,-1.10117,1.77899,5474.01938,-89185.87021,FALSE,FALSE,2.92665
1.71437,483.05726,1000.38871,-171.1413,0,Slussen,1.16327,-1.73276,5473.28606,-89186.25703,TRUE,FALSE,-3.42873
-1.01011,1804.08144,1000.60263,101.40549,0,KTH Biblioteket,-1.52962,0.89333,5472.28678,-89185.53146,FALSE,FALSE,2.02022
0.93168,-1030.78728,1000.61493,-93.00546,0,Brinnelvägen 8,-0.4375,-0.88853,5477.97686,-89185.4726,FALSE,FALSE,-1.86337
1.42455,-904.10932,1000.39924,-142.28359,0,Entrée,2.08869,-0.56099,5473.96999,-89187.06632,FALSE,FALSE,-2.8491
1.39854,-187.74193,1000.21436,-139.72792,0,N/A,1.48765,-0.2908,5475.07542,-89186.83391,TRUE,FALSE,-2.79709
2.19534,-357.96706,1000.49178,-219.35528,0,Slussen,1.40575,-3.56285,5478.3584,-89186.97973,TRUE,FALSE,-4.39069
0.80306,1393.31855,1000.57722,-80.23088,0,Lindstedsvägen 24,0.7202,-0.85184,5475.72031,-89183.07584,TRUE,FALSE,-1.60612
-0.51481,2329.62039,1000.81825,51.90679,0,KTH Biblioteket,0.56736,1.57025,5477.37374,-89187.2769,TRUE,TRUE,1.02961
0.3702,203.55391,1000.7067,-36.82262,0,N/A,-0.26479,-0.7679,5473.72452,-89187.23134,FALSE,FALSE,-0.74041
1.37739,610.74746,1000.3628,-137.6294,0,Slussen,0.25006,-0.32504,5475.27582,-89186.28932,TRUE,FALSE,-2.75478
1.08136,698.20709,1000.22573,-108.0523,0,Slussen,0.12257,-1.44623,5473.89363,-89187.75021,TRUE,FALSE,-2.16272
-1.45529,575.90741,1000.98369,145.97865,0,Entrée,-1.73386,1.71689,5471.66701,-89185.76184,FALSE,FALSE,2.91057
-0.56999,-639.58351,1000.38362,57.08984,0,Slussen,-1.22455,1.48927,5474.66138,-89185.62558,FALSE,FALSE,1.13998
2.0292,2196.34887,1000.51736,-202.58785,0,KTH Biblioteket,2.21206,-0.97801,5475.58293,-89187.52985,TRUE,TRUE,-4.0584
1.16823,-165.51715,1000.33502,-116.68132,0,N/A,2.03101,-1.95907,5474.92629,-89184.59962,TRUE,FALSE,-2.33646
1.68234,1300.57958,1000.77372,-167.9333,0,Brinnelvägen 8,1.80047,-1.49154,5473.59485,-89186.55131,TRUE,FALSE,-3.36468
1.64123,351.19763,1000.20581,-163.94066,0,N/A,2.05994,-1.05337,5472.92573,-89186.42936,TRUE,FALSE,-3.28247
1.72005,-2188.73726,1000.54624,-171.96363,0,KTH Biblioteket,0.51817,-1.20123,5476.64163,-89187.67786,FALSE,FALSE,-3.44011
1.01246,-1247.58432,1001.0416,-100.66778,0,Brinnelvägen 8,0.13913,-0.7526,5475.00164,-89187.2604,FALSE,FALSE,-2.02491
2.1046,-1007.67647,1000.87363,-209.97026,0,Brinnelvägen 8,3.04723,-2.02765,5474.2841,-89187.21667,TRUE,FALSE,-4.20921
2.2705,-1712.58819,1000.60167,-226.78782,0,Östra stationen,1.72831,-1.466,5479.1433,-89184.42649,FALSE,FALSE,-4.54101
0.24673,-1578.65946,1000.48923,-24.49834,0,Lindstedsvägen 24,1.83157,-0.23459,5474.94845,-89185.87863,FALSE,FALSE,-0.49345
0.72255,146.92535,1000.99261,-71.7921,0,N/A,4.51098,-4.00133,5471.31561,-89186.0667,FALSE,FALSE,-1.4451
2.0206,-738.33874,1000.83127,-201.81464,0,Entrée,1.05864,-2.95184,5472.80357,-89186.41041,TRUE,FALSE,-4.0412
0.21628,-212.87982,1000.99323,-21.08712,0,N/A,1.53941,-0.80509,5473.90635,-89185.45268,FALSE,FALSE,-0.43256
0.79148,24.39709,1000.86539,-78.68934,0,N/A,0.31039,-0.0455,5472.91174,-89185.77299,FALSE,FALSE,-1.58296
1.90771,-1404.20526,1000.09348,-190.74115,0,Lindstedsvägen 24,3.98564,-1.61203,5477.21309,-89186.23379,FALSE,FALSE,-3.81542
0.40402,1053.8052,1000.57144,-40.11114,0,Brinnelvägen 8,0.96866,-1.44042,5474.87124,-89187.91203,TRUE,FALSE,-0.80803
2.36678,-92.65299,1000.85959,-236.27779,0,N/A,1.25845,-2.63006,5472.64118,-89187.96813,TRUE,FALSE,-4.73356
0.25419,1022.89465,1000.8039,-25.05039,0,Brinnelvägen 8,1.47698,0.69098,5473.92445,-89186.11931,TRUE,FALSE,-0.50838
0.71011,-479.59162,1000.64882,-70.74353,0,Slussen,-2.10421,2.95952,5472.66207,-89185.51132,FALSE,FALSE,-1.42021
1.62662,-355.03447,1000.45375,-162.37848,0,Slussen,1.52495,0.4511,5472.81321,-89186.80632,TRUE,FALSE,-3.25325
1.04673,939.98954,1000.5289,-104.16671,0,Entrée,0.82612,-0.51827,5470.90564,-89185.47605,TRUE,FALSE,-2.09346
1.49518,-422.27197,1000.11548,-149.41284,0,Slussen,2.57339,-1.81783,5472.52576,-89186.78019,TRUE,FALSE,-2.99036
1.27043,705.32507,1000.40196,-126.82896,0,Slussen,1.13736,-1.72047,5475.38695,-89185.35193,TRUE,FALSE,-2.54086
1.56963,-528.46454,1000.68848,-156.48034,0,Slussen,1.48214,-1.43133,5475.64951,-89184.01284,TRUE,FALSE,-3.13926
0.53388,918.49281,1000.62429,-53.19778,0,Entrée,0.77351,0.14914,5473.9834,-89185.12594,TRUE,FALSE,-1.06777
0.86259,-842.64798,1000.12074,-86.21541,0,Entrée,0.36991,-1.79373,5471.76218,-89184.25481,FALSE,FALSE,-1.72517
0.6004,-193.17853,1000.97014,-59.74459,0,N/A,1.01028,-1.00302,5475.40114,-89187.65442,FALSE,FALSE,-1.20079
0.73192,602.09804,1000.61916,-72.99503,0,Slussen,0.56833,-0.50111,5478.72229,-89186.43375,TRUE,FALSE,-1.46384
2.29815,-730.2011,1000.56768,-229.74058,0,Entrée,2.48163,-4.48933,5471.65881,-89187.69578,TRUE,FALSE,-4.59629
-0.79,197.87211,1000.54069,79.28345,0,Slussen,-1.12091,2.08893,5477.41758,-89185.60514,FALSE,FALSE,1.58001
2.63781,-745.48289,1000.88073,-263.53492,0,Entrée,3.68773,-4.0393,5471.14645,-89185.88386,TRUE,FALSE,-5.27562
-0.15271,-769.2334,1000.47841,15.38302,0,Slussen,-1.75932,-1.08097,5475.69259,-89187.75388,FALSE,FALSE,0.30541
1.44226,-908.63877,1000.69777,-143.89724,0,Entrée,-0.75378,0.0494,5472.79806,-89186.86271,FALSE,FALSE,-2.88452
1.27765,1320.95389,1000.32072,-127.64076,0,Brinnelvägen 8,-0.26026,-0.21471,5475.46514,-89187.49627,TRUE,FALSE,-2.5553
1.68752,-1553.34363,1000.68599,-168.52692,0,Östra stationen,3.66717,-2.70128,5474.50915,-89187.42528,FALSE,FALSE,-3.37503
0.39989,-586.17082,1000.86581,-39.49998,0,Slussen,-3.12953,0.33855,5472.68311,-89186.33225,FALSE,FALSE,-0.79978
0.66961,676.85721,1000.47179,-66.61348,0,Entrée,3.1802,-2.53121,5475.24205,-89185.78999,TRUE,FALSE,-1.33921
0.43896,292.51969,1000.6205,-43.5746,0,Slussen,-0.21643,-3.18998,5474.19088,-89187.06809,FALSE,FALSE,-0.87791
1.23063,-76.07665,1000.32173,-122.92179,0,N/A,0.54577,-0.92027,5473.9024,-89184.77767,TRUE,FALSE,-2.46125
0.71612,711.93158,1000.32194,-71.54861,0,Entrée,-0.01963,0.14953,5473.9953,-89186.06468,TRUE,FALSE,-1.43224
1.31958,-328.30839,1000.48074,-131.75973,0,Slussen,-0.12401,-2.38517,5474.21462,-89187.48684,FALSE,FALSE,-2.63915
1.83053,-391.17269,1001.08897,-182.50537,0,Slussen,3.67163,-0.31686,5473.52483,-89186.59788,TRUE,FALSE,-3.66106
2.81768,973.82429,1000.59415,-281.53407,0,Entrée,1.06652,-4.4194,5475.39628,-89187.05847,TRUE,FALSE,-5.63536
2.53499,-1148.95214,1000.80339,-253.11378,0,Lindstedsvägen 24,1.18077,-3.77233,5473.50333,-89186.11669,TRUE,FALSE,-5.06997
1.17874,254.59835,1000.33952,-117.84924,0,N/A,3.17443,0.42217,5473.77994,-89185.27081,TRUE,FALSE,-2.35747
1.52225,-1838.7653,1000.59721,-151.99557,0,Östra stationen,1.44688,-1.83794,5472.96546,-89186.45833,FALSE,FALSE,-3.04451
0.35962,1326.04461,1000.41633,-35.79624,0,Lindstedsvägen 24,1.01175,-0.12592,5472.54638,-89183.01944,TRUE,FALSE,-0.71924
2.4228,-492.40626,1000.52039,-242.09956,0,Slussen,1.78558,-1.73934,5472.81479,-89185.15257,TRUE,FALSE,-4.8456
2.91949,773.61673,1000.80923,-291.4096,0,Slussen,3.7688,-5.13207,5471.77242,-89185.54508,TRUE,FALSE,-5.83898
1.31505,1125.42859,1000.48705,-131.23401,0,Brinnelvägen 8,0.90083,-1.0942,5477.22025,-89186.19353,TRUE,FALSE,-2.63009
2.44303,321.8019,1000.85294,-243.84902,0,N/A,2.06064,-3.70478,5475.23926,-89185.0047,TRUE,FALSE,-4.88605
-0.20827,-388.32585,1001.03836,21.20081,0,N/A,-2.40634,0.17289,5472.56029,-89188.59428,FALSE,FALSE,0.41654
0.21904,406.85192,1000.33835,-21.6578,0,Slussen,0.16183,-0.2399,5474.77936,-89187.68253,FALSE,FALSE,-0.43807
-0.89895,348.80359,1000.55545,90.00384,0,Slussen,-1.29444,2.385,5475.04255,-89186.48553,FALSE,FALSE,1.7979
-0.2507,1080.10757,1000.52467,25.52891,0,Brinnelvägen 8,1.12123,-0.47433,5472.03558,-89185.91499,FALSE,FALSE,0.50141
0.4668,112.12143,1001.01149,-46.14948,0,N/A,-1.97855,0.5139,5473.02991,-89185.42526,FALSE,FALSE,-0.93361
1.94965,519.95514,1000.75694,-194.4719,0,Slussen,4.23532,-5.75388,5473.61099,-89185.22105,TRUE,FALSE,-3.8993
0.39817,740.61208,1000.46019,-39.40934,0,Entrée,-1.77071,-0.55175,5474.41058,-89184.01864,TRUE,FALSE,-0.79635
2.11334,-10.46602,1000.35121,-211.00875,0,N/A,3.11399,-2.70751,5474.40402,-89187.90485,TRUE,FALSE,-4.22668
1.18099,225.21904,1000.50449,-117.96039,0,N/A,1.89711,0.47591,5476.12502,-89184.64181,TRUE,FALSE,-2.36199
1.37749,-236.67503,1000.76509,-137.45789,0,N/A,1.0015,-1.00775,5474.90265,-89187.4131,TRUE,FALSE,-2.75498
1.14722,1548.37716,1000.94523,-114.28795,0,Lindstedsvägen 24,0.29759,-2.17861,5473.73143,-89186.80668,TRUE,FALSE,-2.29443
-1.83611,-26.45891,1000.2845,183.69966,0,N/A,-5.30453,-0.16938,5479.26935,-89188.7339,FALSE,FALSE,3.67221
0.01065,4.29058,1000.45378,-0.67191,0,N/A,0.33012,1.91435,5472.21401,-89185.6892,FALSE,FALSE,-0.02131
0.48602,1416.50584,1000.78743,-48.3213,0,Lindstedsvägen 24,1.56982,0.24281,5474.29812,-89187.34725,TRUE,FALSE,-0.97205
2.62356,-1630.42916,1000.31795,-262.0938,0,Östra stationen,4.07428,-4.95265,5476.03945,-89187.17998,FALSE,FALSE,-5.24711
1.08356,-1328.64057,1000.26787,-108.19744,0,Lindstedsvägen 24,1.4961,-1.95051,5477.48032,-89187.51954,FALSE,FALSE,-2.16711
2.15909,-1131.18338,1000.7166,-215.72771,0,Brinnelvägen 8,2.14163,-0.96686,5474.0651,-89185.19644,TRUE,FALSE,-4.31818
-0.33147,406.07594,1000.81128,33.56601,0,Slussen,-2.82523,0.64825,5475.18642,-89187.03947,FALSE,FALSE,0.66294
-0.05836,1172.31183,1000.4256,6.04841,0,Brinnelvägen 8,-2.76673,2.7747,5473.06707,-89185.65576,TRUE,FALSE,0.11673
1.96477,-328.27909,1000.21157,-196.41626,0,Slussen,4.30855,-1.87579,5475.84628,-89182.33958,TRUE,FALSE,-3.92955
-0.71604,210.13486,1000.62158,71.68955,0,Slussen,-1.51058,2.48178,5474.86836,-89184.95711,FALSE,FALSE,1.43207
-0.43507,197.17963,1000.94585,43.7573,0,Slussen,-1.83049,1.32962,5473.97053,-89184.72661,FALSE,FALSE,0.87015
1.21865,-2369.02559,1000.14223,-121.73784,0,KTH Biblioteket,0.70585,-1.62791,5475.83161,-89185.36731,FALSE,FALSE,-2.43729
-0.07924,763.3742,1000.59826,8.19455,0,Entrée,1.35606,-0.53475,5475.39465,-89184.07246,FALSE,FALSE,0.15847
1.49657,-558.44801,1000.48548,-149.53503,0,Slussen,2.26863,-3.51795,5479.44316,-89188.53748,FALSE,FALSE,-2.99313
1.43136,-1675.068,1000.40991,-143.00297,0,Östra stationen,0.84922,-0.95998,5473.71556,-89184.80515,FALSE,FALSE,-2.86272
1.49114,-1522.29077,1000.97571,-148.82742,0,Lindstedsvägen 24,3.50543,-5.62311,5475.79493,-89187.53643,FALSE,FALSE,-2.98229
-0.47818,-117.75693,1000.63722,48.3283,0,N/A,1.88603,0.67983,5472.93409,-89188.61571,FALSE,FALSE,0.95636
-0.10747,402.28469,1000.19533,10.93329,0,Slussen,0.56817,-2.02314,5474.98772,-89187.00413,FALSE,FALSE,0.21494
2.30646,-911.50034,1000.70929,-230.43594,0,Brinnelvägen 8,3.17329,-1.19991,5480.72572,-89185.53123,TRUE,FALSE,-4.61292
0.55879,-500.74112,1000.60062,-55.65478,0,Slussen,0.78645,-1.1933,5478.59773,-89187.69232,FALSE,FALSE,-1.11758
-1.23019,1658.81535,1000.65048,123.29495,0,Östra stationen,-1.05268,1.61059,5479.56544,-89185.25326,FALSE,FALSE,2.46037
0.80401,19.825,1000.69723,-80.14509,0,N/A,0.16176,-0.80883,5476.15078,-89185.43583,FALSE,FALSE,-1.60802
3.1145,450.28097,1000.7243,-311.22983,0,N/A,2.80979,-3.27018,5474.96,-89184.34993,TRUE,FALSE,-6.22901
0.39214,944.1669,1000.68681,-38.99186,0,Brinnelvägen 8,0.90133,-0.74184,5473.66542,-89186.11157,TRUE,FALSE,-0.78428
-0.65799,643.55253,1000.57442,65.86199,0,Entrée,0.11218,-0.76208,5474.70667,-89186.65121,FALSE,FALSE,1.31598
-0.25568,782.92745,1001.07299,25.95689,0,Entrée,1.22198,-1.28074,5472.5189,-89183.6219,FALSE,FALSE,0.51136
1.2217,-1.27687,1000.73374,-121.84219,0,N/A,-0.36437,-3.35705,5475.34806,-89186.25319,TRUE,FALSE,-2.4434
1.99538,-1442.56594,1000.46659,-199.50482,0,Lindstedsvägen 24,1.97524,-1.86331,5474.66626,-89184.79727,FALSE,FALSE,-3.99075
0.03567,469.34627,1000.47083,-3.48064,0,Slussen,-0.74201,1.89461,5472.16457,-89187.27126,FALSE,FALSE,-0.07134
-0.97655,977.76398,1000.59424,97.95615,0,Brinnelvägen 8,0.06867,1.09053,5472.1549,-89186.6778,FALSE,FALSE,1.9531
1.39245,569.77142,1000.6708,-138.96213,0,Slussen,-1.10689,-2.45895,5478.37675,-89190.27212,TRUE,FALSE,-2.7849
1.59193,26.05715,1000.42126,-158.92101,0,N/A,0.05121,-0.35825,5473.07744,-89185.99132,TRUE,FALSE,-3.18386
0.70554,303.9148,1000.64249,-70.32675,0,Slussen,1.10097,-0.23438,5473.33112,-89185.79188,TRUE,FALSE,-1.41108
1.39859,-313.0502,1000.51204,-139.38502,0,Slussen,4.60056,-1.30026,5473.73115,-89185.96555,TRUE,FALSE,-2.79717
1.27305,-854.09933,1000.92669,-126.99733,0,Entrée,0.33218,-0.51656,5473.97277,-89186.34612,FALSE,FALSE,-2.5461
0.23985,1028.08266,1000.69428,-23.61964,0,Brinnelvägen 8,0.14507,1.03358,5474.55668,-89183.62939,TRUE,FALSE,-0.47969
1.07038,-561.55818,1000.82737,-106.88613,0,Slussen,0.92438,-0.75107,5477.17983,-89187.09381,FALSE,FALSE,-2.14076
1.74316,623.80229,1000.71753,-173.79656,0,Slussen,2.68216,-0.24719,5475.12826,-89186.46317,TRUE,FALSE,-3.48632
2.07734,431.26841,1000.62555,-207.49503,0,Slussen,1.61272,-1.8349,5474.38684,-89185.96556,TRUE,FALSE,-4.15467
0.39571,2255.49138,1000.49703,-39.30931,0,KTH Biblioteket,0.94595,0.80663,5473.85972,-89185.6948,TRUE,TRUE,-0.79142
0.37099,-296.88769,1000.49787,-36.91259,0,N/A,1.3984,0.34027,5477.07451,-89185.90579,FALSE,FALSE,-0.74198
0.44012,-2340.98599,1000.91956,-43.65459,0,KTH Biblioteket,-0.8204,-1.21235,5474.81175,-89184.75368,FALSE,FALSE,-0.88024
0.70006,963.32318,1000.55703,-69.72284,0,Entrée,1.64448,0.06108,5480.15013,-89185.85069,TRUE,FALSE,-1.40012
2.11911,425.0552,1000.02716,-211.89772,0,Slussen,0.9717,-1.73504,5475.05074,-89187.73127,TRUE,FALSE,-4.23822
3.04943,-1486.16323,1000.51129,-304.61603,0,Östra stationen,4.76505,-2.20374,5478.86582,-89188.0225,TRUE,FALSE,-6.09885
2.08064,396.9775,1000.79206,-207.75205,0,N/A,0.49444,-2.64381,5474.03612,-89186.01906,TRUE,FALSE,-4.16129
0.72437,246.21897,1000.22105,-72.41672,0,N/A,0.1733,-1.53836,5477.06654,-89183.3403,FALSE,FALSE,-1.44873
1.26348,-817.96561,1000.599,-126.13476,0,Entrée,2.38364,0.24871,5479.01954,-89186.90923,FALSE,FALSE,-2.52696
2.07434,-364.71639,1000.43382,-207.19053,0,Slussen,1.36512,-2.6669,5474.30847,-89184.80702,TRUE,FALSE,-4.14868
2.54809,-1796.41302,1000.25901,-254.61661,0,KTH Biblioteket,2.33874,-2.07497,5474.60873,-89186.97154,FALSE,FALSE,-5.09618
0.22211,-655.33934,1000.1966,-22.05168,0,Slussen,-0.16034,-0.62572,5473.63094,-89185.33314,FALSE,FALSE,-0.44422
1.0131,236.82871,1000.73059,-100.90739,0,N/A,1.34621,0.23162,5475.15881,-89185.04404,TRUE,FALSE,-2.0262
2.00387,-1150.96279,1000.33663,-200.16776,0,Brinnelvägen 8,2.12425,-0.63592,5474.56184,-89185.90501,FALSE,FALSE,-4.00775
2.69878,1067.18684,1000.31941,-269.61867,0,Entrée,2.47288,-3.09883,5478.26693,-89184.48493,TRUE,FALSE,-5.39756
2.9615,142.08664,1000.7758,-295.99224,0,N/A,4.02699,-3.98757,5473.92653,-89184.63596,TRUE,FALSE,-5.92299
0.77921,814.81819,1000.44758,-77.51453,0,Entrée,0.91988,-1.11224,5474.97077,-89185.20716,TRUE,FALSE,-1.55843
-0.17007,811.42192,1000.26694,17.22042,0,Entrée,0.18146,0.34342,5472.76124,-89185.20122,FALSE,FALSE,0.34013
0.71059,-960.80277,1000.4051,-70.83656,0,Entrée,0.3261,0.63333,5477.42808,-89186.3444,FALSE,FALSE,-1.42118
1.29748,20.54235,1000.87436,-129.43094,0,N/A,1.79441,-0.78047,5475.16883,-89184.23699,TRUE,FALSE,-2.59495
0.19696,378.59895,1000.48654,-19.58113,0,Slussen,0.0365,0.44217,5472.21196,-89186.73085,FALSE,FALSE,-0.39391
1.44546,-269.14443,1000.44556,-144.25095,0,Slussen,0.73032,-1.86049,5475.31063,-89185.17502,TRUE,FALSE,-2.89092
-0.196,1900.57925,1000.45867,19.96376,0,KTH Biblioteket,0.09928,-0.23633,5473.25592,-89185.15269,TRUE,FALSE,0.392
